timestamp_ns,latency_us,ok,burst
1771606179643898132,1722,true,false
1771606179645431858,1592,true,false
1771606179646981234,1066,true,false
1771606179648059946,1059,true,false
1771606179649127443,1267,true,false
1771606179650399181,1441,true,false
1771606179651841934,1586,true,false
1771606179653231075,1352,true,false
1771606179654581583,1317,true,false
1771606179655907943,1422,true,false
1771606179657335347,1304,true,false
1771606179658646172,1235,true,false
1771606179659879235,1457,true,false
1771606179661248013,1527,true,false
1771606179662774316,1317,true,false
1771606179664088764,1421,true,false
1771606179665529822,1397,true,false
1771606179666932677,1676,true,false
1771606179668408453,1753,true,false
1771606179669938139,1355,true,false
1771606179671295728,1534,true,false
1771606179672679156,1358,true,false
1771606179674044679,1273,true,false
1771606179675321224,1636,true,false
1771606179676837967,1217,true,false
1771606179678062553,1522,true,false
1771606179679413993,1563,true,false
1771606179680908905,1207,true,false
1771606179682124118,1865,true,false
1771606179683517922,2502,true,false
1771606179685528892,1619,true,false
1771606179687154052,1410,true,false
1771606179688483479,1394,true,false
1771606179689878475,1513,true,false
1771606179691392566,1251,true,false
1771606179692644744,1191,true,false
1771606179693838736,1576,true,false
1771606179695200932,1350,true,false
1771606179696557149,1516,true,false
1771606179697921021,1505,true,false
1771606179699345229,1520,true,false
1771606179700744136,1400,true,false
1771606179702143177,1510,true,false
1771606179703574719,1263,true,false
1771606179704839212,1701,true,false
1771606179706328894,1588,true,false
1771606179707888581,1162,true,false
1771606179709050287,1366,true,false
1771606179710315984,1592,true,false
1771606179711835769,1539,true,false
1771606179713329170,1521,true,false
1771606179714764429,1161,true,false
1771606179715917891,1280,true,false
1771606179717192985,1532,true,false
1771606179718680766,1224,true,false
1771606179719902347,1467,true,false
1771606179721220258,1477,true,false
1771606179722582109,1421,true,false
1771606179723953314,1244,true,false
1771606179725191533,1302,true,false
1771606179726492421,1358,true,false
1771606179727850488,1303,true,false
1771606179729158603,1383,true,false
1771606179730467708,1474,true,false
1771606179731823478,1539,true,false
1771606179733255511,1482,true,false
1771606179734591837,1527,true,false
1771606179735934486,1457,true,false
1771606179737391274,1373,true,false
1771606179738760176,1823,true,false
1771606179740196709,1436,true,false
1771606179741627508,1542,true,false
1771606179743094706,1493,true,false
1771606179744575693,1478,true,false
1771606179746053707,1267,true,false
1771606179747323865,1363,true,false
1771606179748685898,1576,true,false
1771606179750176385,1538,true,false
1771606179751710654,1359,true,false
1771606179753066309,1237,true,false
1771606179754297473,1478,true,false
1771606179755672099,1054,true,false
1771606179756725377,1098,true,false
1771606179757819249,1152,true,false
1771606179758972472,1174,true,false
1771606179760140166,1560,true,false
1771606179761673676,1317,true,false
1771606179762940072,1474,true,false
1771606179764409260,1266,true,false
1771606179765668879,1685,true,false
1771606179767144882,1345,true,false
1771606179768494487,1512,true,false
1771606179769913350,1322,true,false
1771606179771244627,1265,true,false
1771606179772506383,1345,true,false
1771606179773847087,1555,true,false
1771606179775289080,1559,true,false
1771606179776867176,1629,true,false
1771606179778363018,1587,true,false
1771606179779716182,1578,true,false
1771606179781264768,1473,true,false
1771606179782740973,1438,true,false
1771606179784164075,1152,true,false
1771606179785320805,1183,true,false
1771606179786496116,1130,true,false
1771606179787620829,1150,true,false
1771606179788768245,1198,true,false
1771606179789966987,1558,true,false
1771606179791479335,1566,true,false
1771606179792892929,1224,true,false
1771606179794111200,1379,true,false
1771606179795508848,1319,true,false
1771606179796820117,1366,true,false
1771606179798111515,1054,true,false
1771606179799167509,1525,true,false
1771606179800406570,1324,true,false
1771606179801739843,1481,true,false
1771606179803092900,1155,true,false
1771606179804250725,1662,true,false
1771606179805818709,1595,true,false
1771606179807119170,1202,true,false
1771606179808318456,1040,true,false
1771606179809360396,1270,true,false
1771606179810619381,1397,true,false
1771606179812019719,1618,true,false
1771606179813483524,1529,true,false
1771606179814905260,1376,true,false
1771606179816292105,1664,true,false
1771606179817712879,1594,true,false
1771606179819305369,1577,true,false
1771606179820693345,1347,true,false
1771606179822048517,1244,true,false
1771606179823299449,1591,true,false
1771606179824775117,1078,true,false
1771606179825857068,1385,true,false
1771606179827213892,1599,true,false
1771606179828770058,1432,true,false
1771606179830211157,1360,true,false
1771606179831560471,1558,true,false
1771606179833030519,1446,true,false
1771606179834473837,1324,true,false
1771606179835796403,1308,true,false
1771606179837100604,1502,true,false
1771606179838535806,1361,true,false
1771606179839835705,1558,true,false
1771606179841225702,1584,true,false
1771606179842695803,1383,true,false
1771606179844084491,1458,true,false
1771606179845423712,1573,true,false
1771606179846801659,1279,true,false
1771606179848080868,1481,true,false
1771606179849387639,1361,true,false
1771606179850752378,1213,true,false
1771606179851965858,1064,true,false
1771606179853025197,1151,true,false
1771606179854179139,1691,true,false
1771606179855681241,1193,true,false
1771606179856862581,1912,true,false
1771606179858372725,1604,true,false
1771606179859971874,1522,true,false
1771606179861248656,1226,true,false
1771606179862464915,1131,true,false
1771606179863583207,1341,true,false
1771606179864832394,1415,true,false
1771606179866152425,1689,true,false
1771606179867582267,1532,true,false
1771606179869110804,1624,true,false
1771606179870654732,1464,true,false
1771606179872042811,1535,true,false
1771606179873580744,1662,true,false
1771606179875086604,1499,true,false
1771606179876583414,1190,true,false
1771606179877771298,1583,true,false
1771606179879297782,1500,true,false
1771606179880707054,1470,true,false
1771606179882177382,1469,true,false
1771606179883648696,1135,true,false
1771606179884785369,1437,true,false
1771606179886157508,1501,true,false
1771606179887655884,1356,true,false
1771606179889016729,1538,true,false
1771606179890446826,1611,true,false
1771606179891899612,1483,true,false
1771606179893375294,1645,true,false
1771606179894840203,1615,true,false
1771606179896322769,1469,true,false
1771606179897787200,2469,true,false
1771606179899168572,2322,true,false
1771606179900249474,1253,true,false
1771606179901489845,1571,true,false
1771606179902997437,1650,true,false
1771606179904520807,1226,true,false
1771606179905733250,1563,true,false
1771606179907239277,1535,true,false
1771606179908650526,1326,true,false
1771606179909978600,1354,true,false
1771606179911252823,1574,true,false
1771606179912779479,1424,true,false
1771606179914082653,1474,true,false
1771606179915398405,1369,true,false
1771606179916762374,1433,true,false
1771606179918193192,1639,true,false
1771606179919651907,1341,true,false
1771606179920997291,1597,true,false
1771606179922403595,1627,true,false
1771606179923823565,1500,true,false
1771606179925320136,1403,true,false
1771606179926723098,1164,true,false
1771606179927889393,1197,true,false
1771606179929082857,1217,true,false
1771606179930302141,1270,true,false
1771606179931570869,1581,true,false
1771606179933049756,1061,true,false
1771606179934112279,1681,true,false
1771606179935545403,1426,true,false
1771606179937001949,1333,true,false
1771606179938328724,1208,true,false
1771606179939531128,1565,true,false
1771606179941060751,1644,true,false
1771606179942611915,1322,true,false
1771606179943927858,1481,true,false
1771606179945415577,1353,true,false
1771606179946741807,1266,true,false
1771606179948012809,1254,true,false
1771606179949259869,1423,true,false
1771606179950680103,1159,true,false
1771606179951834060,1063,true,false
1771606179952892187,1208,true,false
1771606179954100538,1379,true,false
1771606179955463938,1053,true,false
1771606179956513544,1344,true,false
1771606179957852015,1213,true,false
1771606179959072135,1306,true,false
1771606179960375558,1311,true,false
1771606179961694538,1369,true,false
1771606179963063842,1348,true,false
1771606179964408077,1259,true,false
1771606179965658312,1374,true,false
1771606179966916947,1538,true,false
1771606179968286030,1155,true,false
1771606179969444169,1653,true,false
1771606179970836727,1330,true,false
1771606179972163144,1338,true,false
1771606179973471775,1237,true,false
1771606179974712509,1267,true,false
1771606179975980128,1540,true,false
1771606179977476799,1123,true,false
1771606179978603155,1291,true,false
1771606179979890586,1352,true,false
1771606179981231878,1262,true,false
1771606179982501090,1194,true,false
1771606179983698751,1523,true,false
1771606179985217589,1613,true,false
1771606179986696820,1572,true,false
1771606179988117863,1461,true,false
1771606179989508128,1375,true,false
1771606179990884922,1232,true,false
1771606179992114557,1885,true,false
1771606179993628534,1310,true,false
1771606179994935560,1593,true,false
1771606179996488879,1443,true,false
1771606179997819194,1512,true,false
1771606179999159456,1265,true,false
1771606180000422380,1605,true,false
1771606180001943594,1517,true,false
1771606180003363461,1542,true,false
1771606180004737681,1340,true,false
1771606180006086103,1574,true,false
1771606180007505684,1466,true,false
1771606180008967294,1694,true,false
1771606180010477750,1389,true,false
1771606180011853998,1372,true,false
1771606180013228438,1197,true,false
1771606180014423495,1299,true,false
1771606180015715939,1252,true,false
1771606180016966918,1170,true,false
1771606180018128199,971,true,false
1771606180019242933,1191,true,false
1771606180020435646,1389,true,false
1771606180021821876,1237,true,false
1771606180023058110,1475,true,false
1771606180024527639,1530,true,false
1771606180026036920,1402,true,false
1771606180027375217,1415,true,false
1771606180028778236,1578,true,false
1771606180030100493,1788,true,false
1771606180031637357,1618,true,false
1771606180033124730,1502,true,false
1771606180034560414,1676,true,false
1771606180036012980,1770,true,false
1771606180037534668,1463,true,false
1771606180038989141,1532,true,false
1771606180040375604,1505,true,false
1771606180041745934,1244,true,false
1771606180042986228,1461,true,false
1771606180044375716,1243,true,false
1771606180045636424,1549,true,false
1771606180047101059,1463,true,false
1771606180048376853,1258,true,false
1771606180049632506,1110,true,false
1771606180050730459,1064,true,false
1771606180051806183,1740,true,false
1771606180053229880,1367,true,false
1771606180054577276,1481,true,false
1771606180055989917,1427,true,false
1771606180057443926,1233,true,false
1771606180058683003,1235,true,false
1771606180059914828,1370,true,false
1771606180061179384,1643,true,false
1771606180062673855,1458,true,false
1771606180064127170,1390,true,false
1771606180065512051,1487,true,false
1771606180066997146,2083,true,false
1771606180068526842,1427,true,false
1771606180069943002,1565,true,false
1771606180071304065,1433,true,false
1771606180072743679,1160,true,false
1771606180073892791,1425,true,true
1771606180074288324,1557,true,true
1771606180075316502,1365,true,true
1771606180075824033,1304,true,true
1771606180076069035,1280,true,true
1771606180076419495,1425,true,true
1771606180076679028,1463,true,true
1771606180076964659,1295,true,true
1771606180077340395,1294,true,true
1771606180077691285,1269,true,true
1771606180078023788,1352,true,true
1771606180078259133,1335,true,true
1771606180078638378,1363,true,true
1771606180078895148,1577,true,true
1771606180079329469,1530,true,true
1771606180079646002,1219,true,true
1771606180079920776,1230,true,true
1771606180080180973,1301,true,true
1771606180080468968,1340,true,true
1771606180080874028,1345,true,true
1771606180081147010,1164,true,true
1771606180081484165,1339,true,true
1771606180082209878,1286,true,true
1771606180081809990,1690,true,true
1771606180082558353,1302,true,true
1771606180082822407,1309,true,true
1771606180083050957,1199,true,true
1771606180083300620,1467,true,true
1771606180083509247,1273,true,true
1771606180083732010,1369,true,true
1771606180084117495,1303,true,true
1771606180084426022,1317,true,true
1771606180084777952,1409,true,true
1771606180085093782,1479,true,true
1771606180085422664,1449,true,true
1771606180085735608,1243,true,true
1771606180085979313,1298,true,true
1771606180086187984,1461,true,true
1771606180086461643,1400,true,true
1771606180086734025,1259,true,true
1771606180086975206,1270,true,true
1771606180087275660,1319,true,true
1771606180087506474,1166,true,true
1771606180087856315,1273,true,true
1771606180088244192,1321,true,true
1771606180088591235,1269,true,true
1771606180088995370,1514,true,true
1771606180089295308,1342,true,true
1771606180089557170,1088,true,true
1771606180089851450,1258,true,true
1771606180090258498,1572,true,true
1771606180090515516,1321,true,true
1771606180090730957,1444,true,true
1771606180090943255,1293,true,true
1771606180091176023,1329,true,true
1771606180091409841,1421,true,true
1771606180091697315,1968,true,true
1771606180092090112,1921,true,true
1771606180092510034,1503,true,true
1771606180092805715,1295,true,true
1771606180093666178,1660,true,true
1771606180094003820,1412,true,true
1771606180094471290,1504,true,true
1771606180094760455,1312,true,true
1771606180095052226,1199,true,true
1771606180095315648,1314,true,true
1771606180095578747,1313,true,true
1771606180095980302,1347,true,true
1771606180096246896,1333,true,true
1771606180096881758,1093,true,true
1771606180096638227,1417,true,true
1771606180097126937,1252,true,true
1771606180097329623,1442,true,true
1771606180097576047,1346,true,true
1771606180097874121,1317,true,true
1771606180098118951,1386,true,true
1771606180098383940,1172,true,true
1771606180098775842,1372,true,true
1771606180099172324,1344,true,true
1771606180099510278,1350,true,true
1771606180100141313,1429,true,true
1771606180100517472,1285,true,true
1771606180100852541,1261,true,true
1771606180101105686,1433,true,true
1771606180101359644,1349,true,true
1771606180101566621,1668,true,true
1771606180101800162,1792,true,true
1771606180102058592,1721,true,true
1771606180102403956,1570,true,true
1771606180102707780,1481,true,true
1771606180103225782,1580,true,true
1771606180103575769,1397,true,true
1771606180103787461,1565,true,true
1771606180104004198,1408,true,true
1771606180104519386,1607,true,true
1771606180104821805,1533,true,true
1771606180105098230,1451,true,true
1771606180105347190,1272,true,true
1771606180105684559,1765,true,true
1771606180106007231,1445,true,true
1771606180106406476,1198,true,true
1771606180106648422,1264,true,true
1771606180107453488,1307,true,true
1771606180107749627,1267,true,true
1771606180108215175,1106,true,true
1771606180107953734,1386,true,true
1771606180108518784,1346,true,true
1771606180108752381,1295,true,true
1771606180109019192,1313,true,true
1771606180109324805,1283,true,true
1771606180109680789,1310,true,true
1771606180109891436,1253,true,true
1771606180110103754,1321,true,true
1771606180110330537,1188,true,true
1771606180110604623,1289,true,true
1771606180111002904,1230,true,true
1771606180111253626,1314,true,true
1771606180111574567,1284,true,true
1771606180111895219,1332,true,true
1771606180112147423,1561,true,true
1771606180112491058,1225,true,true
1771606180112734876,1264,true,true
1771606180113063192,1382,true,true
1771606180113358103,1365,true,true
1771606180113996476,1291,true,true
1771606180113704004,1585,true,true
1771606180114438723,1605,true,true
1771606180114722115,1399,true,true
1771606180115280882,1165,true,true
1771606180115540077,1103,true,true
1771606180116038812,1216,true,true
1771606180116416473,1508,true,true
1771606180116637955,1298,true,true
1771606180117250372,1120,true,true
1771606180117588874,1463,true,true
1771606180117926757,1605,true,true
1771606180118287824,1372,true,true
1771606180118754317,1318,true,true
1771606180119053942,1327,true,true
1771606180119382408,1472,true,true
1771606180119663614,1198,true,true
1771606180120018466,1385,true,true
1771606180120371287,1555,true,true
1771606180120758872,1178,true,true
1771606180121084165,1299,true,true
1771606180121395559,1156,true,true
1771606180121726768,1215,true,true
1771606180121932462,1209,true,true
1771606180122385011,1442,true,true
1771606180122613002,1434,true,true
1771606180122940643,1312,true,true
1771606180123193923,1358,true,true
1771606180123824002,1226,true,false
1771606180125053399,1614,true,false
1771606180126481133,1526,true,false
1771606180127882060,1528,true,false
1771606180129216254,1389,true,false
1771606180130608177,1211,true,false
1771606180131831630,1438,true,false
1771606180133274698,1425,true,false
1771606180134696993,1638,true,false
1771606180136134683,1136,true,false
1771606180137273364,1225,true,false
1771606180138504718,1722,true,false
1771606180139951254,1546,true,false
1771606180141485639,1430,true,false
1771606180142836554,1686,true,false
1771606180144328696,1661,true,false
1771606180145837721,1412,true,false
1771606180147255008,1351,true,false
1771606180148608921,1727,true,false
1771606180149994440,1608,true,false
1771606180151618560,1465,true,false
1771606180153032131,1323,true,false
1771606180154366520,1281,true,false
1771606180155653813,1565,true,false
1771606180157061683,1456,true,false
1771606180158514094,1294,true,false
1771606180159832527,1295,true,false
1771606180161135748,1261,true,false
1771606180162403317,1144,true,false
1771606180163552106,1569,true,false
1771606180165129115,1241,true,false
1771606180166375685,1119,true,false
1771606180167491701,2062,true,false
1771606180168791705,1251,true,false
1771606180170044971,1078,true,false
1771606180171121544,1257,true,false
1771606180172376885,1387,true,false
1771606180173759520,1556,true,false
1771606180175176793,1526,true,false
1771606180176586298,1282,true,false
1771606180177874784,1227,true,false
1771606180179090964,1352,true,false
1771606180180448928,1358,true,false
1771606180181827779,1470,true,false
1771606180183313251,1811,true,false
1771606180184805356,1218,true,false
1771606180186029010,1164,true,false
1771606180187196568,1122,true,false
1771606180188328208,1382,true,false
1771606180189621227,1420,true,false
1771606180191011475,1427,true,false
1771606180192444925,1456,true,false
1771606180193898836,1148,true,false
1771606180195047265,1164,true,false
1771606180196212215,1203,true,false
1771606180197421491,1134,true,false
1771606180198557761,1518,true,false
1771606180200076417,1422,true,false
1771606180201466346,1168,true,false
1771606180202635904,1048,true,false
1771606180203685427,1342,true,false
1771606180204926681,1389,true,false
1771606180206318613,1116,true,false
1771606180207441968,1594,true,false
1771606180208770442,1299,true,false
1771606180210088260,1297,true,false
1771606180211391819,1125,true,false
1771606180212518455,1255,true,false
1771606180213773412,1225,true,false
1771606180215005779,1327,true,false
1771606180216345018,1459,true,false
1771606180217800292,1596,true,false
1771606180219248542,2697,true,false
1771606180221925608,1365,true,false
1771606180220871787,2423,true,false
1771606180223287914,1317,true,false
1771606180224602573,1518,true,false
1771606180226167702,1808,true,false
1771606180227605392,1641,true,false
1771606180229191755,1363,true,false
1771606180230493231,1450,true,false
1771606180231945605,1761,true,false
1771606180233324307,1659,true,false
1771606180234979321,1285,true,false
1771606180236268442,1262,true,false
1771606180237534387,1198,true,false
1771606180238727305,1191,true,false
1771606180239926199,1357,true,false
1771606180241278908,1192,true,false
1771606180242461716,1501,true,false
1771606180243918487,1245,true,false
1771606180245154393,1203,true,false
1771606180246354617,1157,true,false
1771606180247504395,1584,true,false
1771606180248952901,1493,true,false
1771606180250295736,1335,true,false
1771606180251613289,1487,true,false
1771606180253066401,1689,true,false
1771606180254418593,1429,true,false
1771606180255890884,1217,true,false
1771606180257116062,1438,true,false
1771606180258551976,1015,true,false
1771606180259572974,1223,true,false
1771606180260790402,1768,true,false
1771606180262337196,1359,true,false
1771606180263688210,1685,true,false
1771606180265152350,1635,true,false
1771606180266573594,1483,true,false
1771606180268057646,1761,true,false
1771606180269429603,1361,true,false
1771606180270790910,1749,true,false
1771606180272446181,1246,true,false
1771606180273690738,1692,true,false
1771606180275197297,1591,true,false
1771606180276747042,1196,true,false
1771606180277945632,1275,true,false
1771606180279225078,1712,true,false
1771606180280723387,1316,true,false
1771606180282030719,1283,true,false
1771606180283309360,1554,true,false
1771606180284778847,1325,true,false
1771606180286099157,1388,true,false
1771606180287473227,1644,true,false
1771606180288911556,1474,true,false
1771606180290315975,1424,true,false
1771606180291738849,1450,true,false
1771606180293171089,1455,true,false
1771606180294466080,1143,true,false
1771606180295609221,1134,true,false
1771606180296745366,1597,true,false
1771606180298325710,1637,true,false
1771606180299823471,1474,true,false
1771606180301294207,1159,true,false
1771606180302450832,1125,true,false
1771606180303576642,1171,true,false
1771606180304750168,1243,true,false
1771606180305983001,1563,true,false
1771606180307223225,1615,true,false
1771606180308837977,1694,true,false
1771606180310420998,1422,true,false
1771606180311839271,1690,true,false
1771606180313356844,1349,true,false
1771606180314692422,1650,true,false
1771606180316213600,1643,true,false
1771606180317686927,1339,true,false
1771606180319027396,1286,true,false
1771606180320226748,1329,true,false
1771606180321564078,1320,true,false
1771606180322881109,1668,true,false
1771606180324340972,1348,true,false
1771606180325685384,1572,true,false
1771606180327172884,1533,true,false
1771606180328688645,1573,true,false
1771606180330164579,1297,true,false
1771606180331458856,1619,true,false
1771606180332866145,1568,true,false
1771606180334354739,1534,true,false
1771606180335715384,1286,true,false
1771606180337005537,1223,true,false
1771606180338229556,1536,true,false
1771606180339718263,1289,true,false
1771606180341012120,1497,true,false
1771606180342422976,1673,true,false
1771606180343947104,1437,true,false
1771606180345365709,1608,true,false
1771606180346832334,1227,true,false
1771606180348060024,1558,true,false
1771606180349357772,1188,true,false
1771606180350555488,1196,true,false
1771606180351760902,1511,true,false
1771606180353286418,1663,true,false
1771606180354781929,1340,true,false
1771606180356126683,1309,true,false
1771606180357434217,1765,true,false
1771606180358894982,1314,true,false
1771606180360207716,1241,true,false
1771606180361449934,1831,true,false
1771606180362847343,1683,true,false
1771606180364529689,1380,true,false
1771606180365889740,1196,true,false
1771606180367090755,1430,true,false
1771606180368515900,2016,true,false
1771606180370030489,1446,true,false
1771606180371489430,1131,true,false
1771606180372628332,1041,true,false
1771606180373672241,1181,true,false
1771606180374860641,1694,true,false
1771606180376286871,1730,true,false
1771606180377834660,1553,true,false
1771606180379257464,1341,true,false
1771606180380605534,1544,true,false
1771606180382058342,1488,true,false
1771606180383542232,1267,true,false
1771606180384811835,1374,true,false
1771606180386180553,1686,true,false
1771606180387690936,1412,true,false
1771606180389107513,1742,true,false
1771606180390597700,1445,true,false
1771606180392037435,1083,true,false
1771606180393118366,1219,true,false
1771606180394330431,1341,true,false
1771606180395666218,1052,true,false
1771606180396718005,1496,true,false
1771606180398122339,1224,true,false
1771606180399349441,1461,true,false
1771606180400813169,1391,true,false
1771606180402198494,1753,true,false
1771606180403678703,1479,true,false
1771606180405159475,1731,true,false
1771606180406634469,1490,true,false
1771606180408133704,1297,true,false
1771606180409425859,1174,true,false
1771606180410598678,1191,true,false
1771606180411785195,1324,true,false
1771606180413044894,1426,true,false
1771606180414465551,1188,true,false
1771606180415658540,1031,true,false
1771606180416689575,1046,true,false
1771606180417728571,1435,true,false
1771606180419162859,1076,true,false
1771606180420234206,1287,true,false
1771606180421522969,1222,true,false
1771606180422731307,1158,true,false
1771606180423892686,1195,true,false
1771606180425087428,1405,true,false
1771606180426320112,1309,true,false
1771606180427615441,1273,true,false
1771606180428894533,1066,true,false
1771606180429950758,1156,true,false
1771606180431099045,1630,true,false
1771606180432547014,1388,true,false
1771606180433921976,1489,true,false
1771606180435236382,1558,true,false
1771606180436654952,1372,true,false
1771606180438022191,1605,true,false
1771606180439565849,1502,true,false
1771606180441061329,1106,true,false
1771606180442174540,1716,true,false
1771606180443612744,1600,true,false
1771606180445207852,1689,true,false
1771606180446632500,1527,true,false
1771606180448164586,1607,true,false
1771606180449601794,1626,true,false
1771606180451147093,1584,true,false
1771606180452614768,1708,true,false
1771606180453982216,1410,true,false
1771606180455381555,1303,true,false
1771606180456688871,1552,true,false
1771606180458102508,1312,true,false
1771606180459415085,1304,true,false
1771606180460702132,1224,true,false
1771606180461934493,1034,true,false
1771606180462979641,1031,true,false
1771606180464016414,1415,true,false
1771606180465435794,1652,true,false
1771606180466831151,1058,true,false
1771606180467886582,1105,true,false
1771606180468993938,1096,true,false
1771606180470086586,1413,true,false
1771606180471502464,1291,true,false
1771606180472789423,1655,true,false
1771606180474284901,1349,true,false
1771606180475639381,1268,true,false
1771606180476895334,1495,true,false
1771606180478287648,1466,true,false
1771606180479669394,1371,true,false
1771606180480992478,1122,true,false
1771606180482109616,1508,true,false
1771606180483538101,1113,true,false
1771606180484641710,1277,true,false
1771606180485922592,1208,true,false
1771606180487133843,1077,true,false
1771606180488211101,1299,true,false
1771606180489506893,1123,true,false
1771606180490625658,1102,true,false
1771606180491727316,1756,true,false
1771606180493282939,1288,true,false
1771606180494582234,1625,true,false
1771606180495974887,1548,true,false
1771606180497481265,1287,true,false
1771606180498777865,1615,true,false
1771606180500372290,1148,true,false
1771606180501490596,1515,true,false
1771606180502798880,1663,true,false
1771606180504261324,1459,true,false
1771606180505761199,1788,true,false
1771606180507310703,1489,true,false
1771606180508788794,1347,true,false
1771606180510139972,1724,true,false
1771606180511575154,1181,true,false
1771606180512754337,1168,true,false
1771606180513915667,1548,true,false
1771606180515424215,1239,true,false
1771606180516674548,1564,true,false
1771606180518055225,1390,true,false
1771606180519434652,1300,true,false
1771606180520744315,1346,true,false
1771606180522091240,1234,true,false
1771606180523363272,1295,true,false
1771606180524693401,1075,true,false
1771606180525769929,1368,true,false
1771606180527077751,1655,true,false
1771606180528581079,1131,true,false
1771606180529713731,1424,true,false
1771606180531138219,1410,true,false
1771606180532378407,1420,true,false
1771606180533799364,1731,true,false
1771606180535352859,1374,true,false
1771606180536721761,1574,true,false
1771606180538130498,1306,true,false
1771606180539439305,1225,true,false
1771606180540653572,1593,true,false
1771606180542083077,1320,true,false
1771606180543405748,1360,true,false
1771606180544763267,1371,true,false
1771606180546048570,1431,true,false
1771606180547481927,1475,true,false
1771606180548837568,1188,true,false
1771606180550022561,1479,true,false
1771606180551473151,1233,true,false
1771606180552700468,1372,true,false
1771606180553987437,1364,true,false
1771606180555355934,1705,true,false
1771606180556839104,1570,true,false
1771606180558405225,1263,true,false
1771606180559663138,1139,true,false
1771606180560789811,1166,true,false
1771606180561958152,1455,true,false
1771606180563256374,2789,true,false
1771606180564743549,1877,true,false
1771606180566040058,1470,true,false
1771606180567519487,1153,true,false
1771606180568671526,1354,true,false
1771606180570018034,1261,true,false
1771606180571282203,1468,true,false
1771606180572542110,1262,true,false
1771606180573801850,1621,true,false
1771606180575380668,1452,true,false
1771606180576753975,1645,true,false
1771606180578297718,1299,true,false
1771606180579589886,1618,true,false
1771606180581207341,1669,true,false
1771606180582668298,1335,true,false
1771606180583994190,1064,true,false
1771606180585070219,1614,true,false
1771606180586517597,1212,true,false
1771606180587729136,1268,true,false
1771606180588998726,1620,true,false
1771606180590517269,1303,true,false
1771606180591802230,1642,true,false
1771606180593261895,1318,true,false
1771606180594579610,1600,true,false
1771606180596074292,1513,true,false
1771606180597401101,1555,true,false
1771606180598832079,1334,true,false
1771606180600166553,1502,true,false
1771606180601444441,1431,true,false
1771606180602870994,1276,true,false
1771606180604143462,1652,true,false
1771606180605604478,1237,true,false
1771606180606847565,1296,true,false
1771606180608135361,1614,true,false
1771606180609579690,1528,true,false
1771606180610992395,1537,true,false
1771606180612324161,1545,true,false
1771606180613867868,2039,true,false
1771606180615324992,1377,true,false
1771606180616707333,1401,true,false
1771606180618025766,1233,true,false
1771606180619289305,1160,true,false
1771606180620441695,1184,true,false
1771606180621627766,1574,true,false
1771606180623205562,1234,true,false
1771606180624438497,1297,true,false
1771606180625733505,1376,true,false
1771606180627017079,1498,true,false
1771606180628362894,1634,true,false
1771606180629893303,1459,true,false
1771606180631211929,1377,true,false
1771606180632603103,1305,true,false
1771606180633912272,1412,true,false
1771606180635248722,1230,true,false
1771606180636472901,1123,true,false
1771606180637593713,1131,true,false
1771606180638716060,1118,true,false
1771606180639831156,1530,true,false
1771606180641221809,1409,true,false
1771606180642634768,1480,true,false
1771606180644047691,1266,true,false
1771606180645313288,1554,true,false
1771606180646873336,1446,true,false
1771606180648143513,1287,true,false
1771606180649459847,1263,true,false
1771606180650718587,1162,true,false
1771606180651875948,1154,true,false
1771606180653027417,1424,true,false
1771606180654446497,1473,true,false
1771606180655824930,1208,true,false
1771606180657024836,1415,true,false
1771606180658443416,1656,true,false
1771606180659975614,1457,true,false
1771606180661441567,1144,true,false
1771606180662583471,1083,true,false
1771606180663663319,1218,true,false
1771606180664887307,1310,true,false
1771606180666200706,1603,true,false
1771606180667707107,1306,true,false
1771606180669013726,1502,true,false
1771606180670430028,1585,true,false
1771606180671918108,1520,true,false
1771606180673334549,1467,true,false
1771606180674736833,1289,true,false
1771606180676022040,1700,true,false
1771606180677448365,1524,true,false
1771606180678970223,1320,true,false
1771606180680287095,1644,true,false
1771606180681763376,1363,true,false
1771606180683129201,1423,true,false
1771606180684534540,1544,true,false
1771606180685957893,1338,true,false
1771606180687308769,1368,true,false
1771606180688673236,1195,true,false
1771606180689872338,1637,true,false
1771606180691405791,1175,true,false
1771606180692582625,1518,true,false
1771606180693947860,1426,true,false
1771606180695286594,1329,true,false
1771606180696601349,1542,true,false
1771606180697981110,1238,true,false
1771606180699221865,1236,true,false
1771606180700451957,1283,true,false
1771606180701738743,1465,true,false
1771606180703196589,1752,true,false
1771606180704603749,1243,true,false
1771606180705845467,1236,true,false
1771606180707078849,1708,true,false
1771606180708538477,1287,true,false
1771606180709827415,1129,true,false
1771606180710956090,1176,true,false
1771606180712134521,1114,true,false
1771606180713257484,1185,true,false
1771606180714442284,1190,true,false
1771606180715619932,1593,true,false
1771606180716933938,1506,true,false
1771606180718401526,1122,true,false
1771606180719560811,1488,true,false
1771606180720955200,1180,true,false
1771606180722128597,1226,true,false
1771606180723363596,1254,true,false
1771606180724623445,1169,true,false
1771606180725788550,1489,true,false
1771606180727174723,1227,true,false
1771606180728400199,1661,true,false
1771606180729850973,1371,true,false
1771606180731227658,1380,true,false
1771606180732604100,1470,true,false
1771606180734074767,1499,true,false
1771606180735478443,1309,true,false
1771606180736784614,1251,true,false
1771606180738033323,1447,true,false
1771606180739317739,1540,true,false
1771606180740714294,1300,true,false
1771606180742011566,1297,true,false
